,link,data,processed_text,most_common_words,raw_probability
0,https://edition.cnn.com/2018/07/16/asia/india-whatsapp-lynching-intl/index.html,"Breaking News
World+
U.S.AfricaAmericasAsiaAustraliaChinaEuropeMiddle EastUK
WorldU.S. PoliticsMoneyEntertainmentTechSportTravelStyleHealthVideoVR
Live TV
Search »
International Edition+
U.S.
International
Arabic
Español

Set edition preference:

U.S.InternationalConfirm
International Edition+
U.S.
International
Arabic
Español

Set edition preference:

U.S.InternationalConfirm
Home
World
  * U.S.
  * Africa
  * Americas
  * Asia
  * Australia
  * China
  * Europe
  * Middle East
  * UK
U.S. Politics
  * 45
  * Congress
  * Supreme Court
  * 2018
  * Key Races
  * Primary Results
  * Business
  * Markets
  * Tech
  * Luxury
  * Stars
  * Screen
  * Binge
  * Culture
  * Media
  * Business
  * Culture
  * Gadgets
  * Future
  * Startups
Sport
  * World Cup
  * Tennis
  * Equestrian
  * Golf
  * Judo
  * Horse Racing
  * Motorsport
  * Sailing
  * Football
  * Rugby
  * Destinations
  * Food & Drink
  * Play
  * Stay
  * Videos
  * Arts
  * Design
  * Fashion
  * Architecture
  * Luxury
  * Autos
  * Video
  * Food
  * Fitness
  * Wellness
  * Parenting
  * Vital Signs
Features
  * Freedom Project
  * Impact Your World
  * Inside Africa
  * 2 degrees
  * CNN Heroes
  * All Features
Video
  * Video news
  * Feature shows
  * HLN
  * TV shows
  * TV schedule
  * Faces of CNN Worldwide
  * CNNVR
  * How To Watch VR
  * Archives
More…
  * Weather
  * CNN Profiles
  * Leadership
  * Pressroom
  * Partner sites
  * Work for CNN
U.S.
International
Español
Arabic

Set edition preference:

U.S.InternationalConfirm
FacebookTwitterInstagram

India WhatsApp rumors: Mob kills man in latest attack, 30 arrested


By Sugam Pokharel and James Griffiths, CNN


Updated 0909 GMT (1709 HKT) July 16, 2018


Chat with us in Facebook Messenger. Find out what's happening in the world as it unfolds.

Numerous lynchings and mob attacks in India have been linked to rumors spread on WhatsApp.

New Delhi (CNN)Indian police arrested 30 people after a man was lynched by a huge mob incensed by rumors of child kidnapping spread on WhatsApp.

In the latest in a spate of mob killings linked to the Facebook-owned messaging app, Mohammed Azam was attacked, along with three friends in Bidar, in the southern state of Karnataka Friday. His friends were severely injured and are in stable condition in hospital.
According to H. R. Mahadev, Bidar district deputy commissioner, the men were driving in the area when they stopped at the roadside to hand out chocolates to schoolgirls.
One of the children screamed, alarming locals who -- inspired by rumors spread on social media about child kidnapping gangs -- confronted the men and accused them of attempting to abduct the children.
""Why were they handing out chocolates to schoolgirls, we don't know,"" Mahadev said. ""Whether or not they had bad intention, we don't know that yet. We are still investigating.""
Read More
The men fled, but were attacked by a mob of around 2,000 people a few miles ahead after messages were sent about them on WhatsApp. The vehicle they were traveling in skidded off the road, after which the mob dragged them out of the car and beat them.
Thirty people have been arrested in connection with the case, 28 for being involved in the violence, and two for spreading false rumors, including the admin of a local WhatsApp group.
G. Parameshwara, deputy chief minister of Karnataka, said he condemned the ""mob lynching"" and urged police to ""take swift action against perpetrators.""
""I urge people not to pay heed to rumors and take the law into your hands. Report suspicious activity to the police,"" he said.
This photo illustration shows an Indian newspaper vendor reading a newspaper with a full back page advertisement from WhatsApp intended to counter fake information, in New Delhi on July 10, 2018.

Nationwide problem

Last week, WhatsApp took out full-page ads in leading English and Hindi newspapers, giving readers 10 tips to spot messages that might be fake.
""Fake news often goes viral"" one of the adverts read. ""Just because a message is shared many times does not make it true.""
The company told CNN it would translate the ads to run in local newspapers in nine Indian states, many of which speak different languages.
WhatsApp's anti-fake news campaign came in the wake of a mob in Maharashtra lynching five people on July 1 after messages spread on the app claimed they were child abductors.
The men, poor agricultural workers from a nearby district, were attacked by a group of about 40 people after they arrived by bus. They were surrounded by a crowd of almost 3,000 people.
WhatsApp messages warning residents of possible kidnappers had been circulating in the area for 10 to 15 days.
This photo taken on July 10, 2018 shows a damaged vehicle in which two men were traveling in Assam when they were attacked by a mob.
On June 8, two men traveling in a SUV were lynched by a mob in the northeastern state of Assam after rumors that a child was being held in the car spread through the local village on social media sites Facebook and WhatsApp. The car was stopped by locals and the men were pulled out and beaten to death.
In May, a transgender woman was killed and three others seriously injured in the city of Hyderabad when they were attacked by a mob of angry locals acting on WhatsApp rumors that the women were child traffickers.
The messages, which went viral in the region, claimed that transgender women were behind a plot to kidnap young children.
A day before the transgender attack, a man with mental health problems was beaten up in Pahadishareef, also in southern Hyderabad, over WhatsApp rumors that he was a member of a kidnap gang.
In a statement after the July 1 attack, the Indian technology ministry said ""the abuse of a platform like WhatsApp for repeated circulation of such provocative content (is) a matter of deep concern.""
WhatsApp said it was ""horrified by these terrible acts of violence"" and announced plans to keep users safe and prevent misuse of the service, including a potential warning against forwarding messages.

Child kidnapping

While the social media panic has led to the death of innocent people, the fear of child kidnapping is not unfounded.
According to India's Ministry of Home Affairs, there was an increase of 30% in kidnapping and child abduction cases from 2015 to 2016, with the total number of cases rising from around 42,000 to over 54,700.
In the latest Trafficking in Persons report from the US State Department, the authors warned that in India ""victim protection remained inadequate and inconsistent, and the government sometimes penalized victims through arrests for crimes committed as a result of being subjected to human trafficking.""
""Experts estimate millions of women and children are victims of sex trafficking in India,"" the report said. Children are also kidnapped and forced to work in mines or on farms.
The report did praise some efforts taken by the Indian government to tackle the issue, including the establishment of help desks in 33 major railway stations to ""provide immediate support to unaccompanied children, who may be missing, abandoned, or runaways and who may be vulnerable to exploitation.""

CNN's Manveena Suri, Rishi Iyengar, Swati Gupta and Bard Wilkinson contributed reporting.

 1. Home
 1. World
     1. U.S.
     2. Africa
     3. Americas
     4. Asia
     5. Australia
     6. China
     7. Europe
     8. Middle East
     9. UK
 1. U.S. Politics
     1. 45
     2. Congress
     3. Supreme Court
     4. 2018
     5. Key Races
     6. Primary Results
     1. Business
     2. Markets
     3. Tech
     4. Luxury
     1. Stars
     2. Screen
     3. Binge
     4. Culture
     5. Media
     1. Business
     2. Culture
     3. Gadgets
     4. Future
     5. Startups
 1. Sport
     1. World Cup
     2. Tennis
     3. Equestrian
     4. Golf
     5. Judo
     6. Horse Racing
     7. Motorsport
     8. Sailing
     9. Football
    10. Rugby
     1. Destinations
     2. Food & Drink
     3. Play
     4. Stay
     5. Videos
     1. Arts
     2. Design
     3. Fashion
     4. Architecture
     5. Luxury
     6. Autos
     7. Video
     1. Food
     2. Fitness
     3. Wellness
     4. Parenting
     5. Vital Signs
 1. Features
     1. Freedom Project
     2. Impact Your World
     3. Inside Africa
     4. 2 degrees
     5. CNN Heroes
     6. All Features
 1. Video
     1. Video news
     2. Feature shows
     3. HLN
     4. TV shows
     5. TV schedule
     6. Faces of CNN Worldwide
     7. CNNVR
     1. How To Watch VR
     2. Archives
 1. More…
     1. Weather
     2. CNN Profiles
     3. Leadership
     4. Pressroom
     5. Partner sites
     6. Work for CNN
International Edition
  * Set edition preference:
  * U.S.
  * International
  * Confirm
  * U.S.
  * International
  * Arabic
  * Español
© 2018 Cable News Network. Turner Broadcasting System, Inc. All Rights Reserved.
CNN Sans ™ & © 2016 Cable News Network.
  * Terms of Use
  * Privacy Policy
  * Accessibility & CC
  * AdChoices
  * MSA Statement
  * Advertise with us
  * About us
  * CNN Store
  * Newsletters
  * Transcripts
  * License Footage
  * CNN Newsource","['break' 'new' 'world' 'africaamericasasiaaustraliachinaeuropemiddl'
 'eastuk' 'worldu'
 'politicsmoneyentertainmenttechsporttravelstylehealthvideovr' 'live'
 'search' 'intern' 'edit' 'intern' 'arab' 'español' 'set' 'edit' 'prefer'
 'internationalconfirm' 'intern' 'edit' 'intern' 'arab' 'español' 'set'
 'edit' 'prefer' 'internationalconfirm' 'home' 'world' 'africa' 'america'
 'asia' 'australia' 'china' 'europ' 'middl' 'east' 'polit' 'congress'
 'suprem' 'court' 'kei' 'race' 'primari' 'result' 'busi' 'market' 'tech'
 'luxuri' 'star' 'screen' 'bing' 'cultur' 'media' 'busi' 'cultur' 'gadget'
 'futur' 'startup' 'sport' 'world' 'cup' 'tenni' 'equestrian' 'golf'
 'judo' 'hors' 'race' 'motorsport' 'sail' 'footbal' 'rugbi' 'destin'
 'food' 'drink' 'plai' 'stai' 'video' 'art' 'design' 'fashion'
 'architectur' 'luxuri' 'auto' 'video' 'food' 'fit' 'well' 'parent'
 'vital' 'sign' 'featur' 'freedom' 'project' 'impact' 'world' 'insid'
 'africa' 'degre' 'cnn' 'hero' 'featur' 'video' 'video' 'new' 'featur'
 'show' 'hln' 'show' 'schedul' 'face' 'cnn' 'worldwid' 'cnnvr' 'watch'
 'archiv' 'more…' 'weather' 'cnn' 'profil' 'leadership' 'pressroom'
 'partner' 'site' 'work' 'cnn' 'intern' 'español' 'arab' 'set' 'edit'
 'prefer' 'internationalconfirm' 'facebooktwitterinstagram' 'india'
 'whatsapp' 'rumor' 'mob' 'kill' 'man' 'latest' 'attack' 'arrest' 'sugam'
 'pokharel' 'jame' 'griffith' 'cnn' 'updat' 'gmt' 'hkt' 'juli' 'chat'
 'facebook' 'messeng' 'happen' 'world' 'unfold' 'numer' 'lynch' 'mob'
 'attack' 'india' 'link' 'rumor' 'spread' 'whatsapp' 'new' 'delhi' 'cnn'
 'indian' 'polic' 'arrest' 'peopl' 'man' 'lynch' 'huge' 'mob' 'incens'
 'rumor' 'child' 'kidnap' 'spread' 'whatsapp' 'latest' 'spate' 'mob'
 'kill' 'link' 'facebook' 'own' 'messag' 'app' 'moham' 'azam' 'attack'
 'friend' 'bidar' 'southern' 'state' 'karnataka' 'fridai' 'friend' 'sever'
 'injur' 'stabl' 'condit' 'hospit' 'accord' 'mahadev' 'bidar' 'district'
 'deputi' 'commission' 'men' 'drive' 'area' 'stop' 'roadsid' 'hand'
 'chocol' 'schoolgirl' 'children' 'scream' 'alarm' 'local' 'inspir'
 'rumor' 'spread' 'social' 'media' 'child' 'kidnap' 'gang' 'confront'
 'men' 'accus' 'attempt' 'abduct' 'children' 'hand' 'chocol' 'schoolgirl'
 'know' 'mahadev' 'said' 'bad' 'intent' 'know' 'investig' 'read' 'men'
 'fled' 'attack' 'mob' 'peopl' 'mile' 'ahead' 'messag' 'sent' 'whatsapp'
 'vehicl' 'travel' 'skid' 'road' 'mob' 'drag' 'car' 'beat' 'thirti'
 'peopl' 'arrest' 'connect' 'case' 'involv' 'violenc' 'spread' 'fals'
 'rumor' 'includ' 'admin' 'local' 'whatsapp' 'group' 'parameshwara'
 'deputi' 'chief' 'minist' 'karnataka' 'said' 'condemn' 'mob' 'lynch'
 'urg' 'polic' 'swift' 'action' 'perpetr' 'urg' 'peopl' 'pai' 'heed'
 'rumor' 'law' 'hand' 'report' 'suspici' 'activ' 'polic' 'said' 'photo'
 'illustr' 'show' 'indian' 'newspap' 'vendor' 'read' 'newspap' 'page'
 'advertis' 'whatsapp' 'intend' 'counter' 'fake' 'inform' 'new' 'delhi'
 'juli' 'nationwid' 'problem' 'week' 'whatsapp' 'took' 'page' 'ad' 'lead'
 'english' 'hindi' 'newspap' 'give' 'reader' 'tip' 'spot' 'messag' 'fake'
 'fake' 'new' 'goe' 'viral' 'advert' 'read' 'messag' 'share' 'time' 'true'
 'compani' 'told' 'cnn' 'translat' 'ad' 'run' 'local' 'newspap' 'indian'
 'state' 'speak' 'differ' 'languag' 'whatsapp' 'anti' 'fake' 'new'
 'campaign' 'came' 'wake' 'mob' 'maharashtra' 'lynch' 'peopl' 'juli'
 'messag' 'spread' 'app' 'claim' 'child' 'abductor' 'men' 'poor'
 'agricultur' 'worker' 'nearbi' 'district' 'attack' 'group' 'peopl'
 'arriv' 'bu' 'surround' 'crowd' 'peopl' 'whatsapp' 'messag' 'warn'
 'resid' 'possibl' 'kidnapp' 'circul' 'area' 'dai' 'photo' 'taken' 'juli'
 'show' 'damag' 'vehicl' 'men' 'travel' 'assam' 'attack' 'mob' 'june'
 'men' 'travel' 'suv' 'lynch' 'mob' 'northeastern' 'state' 'assam' 'rumor'
 'child' 'held' 'car' 'spread' 'local' 'villag' 'social' 'media' 'site'
 'facebook' 'whatsapp' 'car' 'stop' 'local' 'men' 'pull' 'beaten' 'death'
 'transgend' 'woman' 'kill' 'serious' 'injur' 'citi' 'hyderabad' 'attack'
 'mob' 'angri' 'local' 'act' 'whatsapp' 'rumor' 'women' 'child' 'traffick'
 'messag' 'went' 'viral' 'region' 'claim' 'transgend' 'women' 'plot'
 'kidnap' 'young' 'children' 'dai' 'transgend' 'attack' 'man' 'mental'
 'health' 'problem' 'beaten' 'pahadishareef' 'southern' 'hyderabad'
 'whatsapp' 'rumor' 'member' 'kidnap' 'gang' 'statement' 'juli' 'attack'
 'indian' 'technolog' 'ministri' 'said' 'abus' 'platform' 'like'
 'whatsapp' 'repeat' 'circul' 'provoc' 'content' 'matter' 'deep' 'concern'
 'whatsapp' 'said' 'horrifi' 'terribl' 'act' 'violenc' 'announc' 'plan'
 'user' 'safe' 'prevent' 'misus' 'servic' 'includ' 'potenti' 'warn'
 'forward' 'messag' 'child' 'kidnap' 'social' 'media' 'panic' 'led'
 'death' 'innoc' 'peopl' 'fear' 'child' 'kidnap' 'unfound' 'accord'
 'india' 'ministri' 'home' 'affair' 'increas' 'kidnap' 'child' 'abduct'
 'case' 'total' 'number' 'case' 'rise' 'latest' 'traffick' 'person'
 'report' 'state' 'depart' 'author' 'warn' 'india' 'victim' 'protect'
 'remain' 'inadequ' 'inconsist' 'govern' 'penal' 'victim' 'arrest' 'crime'
 'commit' 'result' 'subject' 'human' 'traffick' 'expert' 'estim' 'million'
 'women' 'children' 'victim' 'sex' 'traffick' 'india' 'report' 'said'
 'children' 'kidnap' 'forc' 'work' 'mine' 'farm' 'report' 'prais' 'effort'
 'taken' 'indian' 'govern' 'tackl' 'issu' 'includ' 'establish' 'help'
 'desk' 'major' 'railwai' 'station' 'provid' 'immedi' 'support'
 'unaccompani' 'children' 'miss' 'abandon' 'runawai' 'vulner' 'exploit'
 'cnn' 'manveena' 'suri' 'rishi' 'iyengar' 'swati' 'gupta' 'bard'
 'wilkinson' 'contribut' 'report' 'home' 'world' 'africa' 'america' 'asia'
 'australia' 'china' 'europ' 'middl' 'east' 'polit' 'congress' 'suprem'
 'court' 'kei' 'race' 'primari' 'result' 'busi' 'market' 'tech' 'luxuri'
 'star' 'screen' 'bing' 'cultur' 'media' 'busi' 'cultur' 'gadget' 'futur'
 'startup' 'sport' 'world' 'cup' 'tenni' 'equestrian' 'golf' 'judo' 'hors'
 'race' 'motorsport' 'sail' 'footbal' 'rugbi' 'destin' 'food' 'drink'
 'plai' 'stai' 'video' 'art' 'design' 'fashion' 'architectur' 'luxuri'
 'auto' 'video' 'food' 'fit' 'well' 'parent' 'vital' 'sign' 'featur'
 'freedom' 'project' 'impact' 'world' 'insid' 'africa' 'degre' 'cnn'
 'hero' 'featur' 'video' 'video' 'new' 'featur' 'show' 'hln' 'show'
 'schedul' 'face' 'cnn' 'worldwid' 'cnnvr' 'watch' 'archiv' 'more…'
 'weather' 'cnn' 'profil' 'leadership' 'pressroom' 'partner' 'site' 'work'
 'cnn' 'intern' 'edit' 'set' 'edit' 'prefer' 'intern' 'confirm' 'intern'
 'arab' 'español' 'cabl' 'new' 'network' 'turner' 'broadcast' 'right'
 'reserv' 'cnn' 'san' 'cabl' 'new' 'network' 'term' 'us' 'privaci'
 'polici' 'access' 'adchoic' 'msa' 'statement' 'advertis' 'cnn' 'store'
 'newslett' 'transcript' 'licens' 'footag' 'cnn' 'newsourc']",['cnn' 'whatsapp' 'mob'],[-3.9383 -4.0073 -4.2485]
1,http://money.cnn.com/INTERNATIONAL/,"  * Markets
  * Economy
  * Companies
  * Tech
  * Autos
  * India
  * Video
companies
NewsEconomyYour Money, Your AmericaDavos
marketspremarketsdow 30After-Hoursmarket moversfear & greedworld marketsinvestingmarkets nowbefore the bellromans' numeralSectorsQuest's Profitable Moment
techPacificWork TransformedLiving in the FutureInnovateOur Driverless FutureTech BusinessCultureFutureStartups
personal financeMoney EssentialsNew Rules for RetirementCalculatorsFinance Center
Media
SuccessBoss FilesFresh MoneyEntrepreneursMy American Success Story
More...SURGENewslettersAlerts: Sign up/ManageInteractivesContact UsClosed Captioning

Follow us:

Search News

Symbol Matches


Symbol Starts With


Company Matches

  * U.S.
  * International
  * Switzerland
Europe fines Google $5 billion for abusing its Android dominance

by Ivana Kottasová

Top stories
  * Google's latest move to crack China: A WeChat game
  * Lloyd Blankfein is about to have a lot of job options
  * Markets Now
    Investors should breathe easy — for now
  * Brits can't get enough of Netflix and Amazon Prime
  * Elon Musk apologizes to Thai cave rescuer for 'pedo' tweet
  * Sinclair announces changes to its bid for Tribune to appease the FCC
  * The vanishing White House press briefing
  * Cambridge Analytica's Facebook data was accessed from Russia, MP says
  * First it was Pfizer. Now Novartis has frozen drug prices in the US
  * Netflix stock is tanking, but Hollywood would kill for its problems
  * Looking for a home in Berlin or Budapest? Prepare to pay more
  * CEOs are dumping stock in their companies. Here's what that means
  * Leading AI researchers vow to not develop autonomous weapons
  * Texas Instruments CEO resigns over 'personal behavior'
  * Netflix has its first hits in India. It needs a lot more
  * Meet Goldman Sachs' next CEO
  * Walmart and Microsoft team up against Amazon
  * What ruff start? Amazon Prime Day sales soar
3 things Boeing sees in the future
How is the UK economy really doing?
Historic trade deal covers a third of the world's economy
Texas pumps so much oil that soon it may surpass Iran and Iraq
Markets
See all
  * Marketplace Africa
    44 African countries sign free trade agreement
  * Biz: Frontiers
    How 5G could change everything from music to medicine
  * Global Gateway
    $40M vertical farm to feed Emirates high-fliers
  * Great by Design
    Like cashmere? Soon, you might be wearing yak wool instead
  * Passion to Portfolio
    Is this the future of home renovation?
  * Work Transformed
    How office buildings are reducing their carbon footprint
Videos
More videos
2:34
The age of scooter sharing is upon us
3:03
Trump's trade war with Rwanda over used clothes
  * 1:39
    Can Chinese smartphone giant Xiaomi survive a trade war?
  * 2:45
    These holograms are trying to get noticed
  * 1:01
    Aston Martin brings back the Superleggera
Richard Branson considers this one of his biggest mistakes
By Danielle Wiener-Bronner

Contact UsClosed CaptioningSite Map
>

Most stock quote data provided by BATS. Market indices are shown in real time, except for the DJIA, which is delayed by two minutes. All times are ET. Disclaimer. Morningstar: © 2018 Morningstar, Inc. All Rights Reserved. Factset: FactSet Research Systems Inc.2018. All rights reserved. Chicago Mercantile Association: Certain market data is the property of Chicago Mercantile Exchange Inc. and its licensors. All rights reserved. Dow Jones: The Dow Jones branded indices are proprietary to and are calculated, distributed and marketed by DJI Opco, a subsidiary of S&P Dow Jones Indices LLC and have been licensed for use to S&P Opco, LLC and CNN. Standard & Poor's and S&P are registered trademarks of Standard & Poor's Financial Services LLC and Dow Jones is a registered trademark of Dow Jones Trademark Holdings LLC. All content of the Dow Jones branded indices © S&P Dow Jones Indices LLC 2018 and/or its affiliates.


© 2018 Cable News Network. A WarnerMedia Company. All Rights Reserved.Terms under which this service is provided to you. Privacy Policy.


Please enable JavaScript for a better experience.
","['market' 'economi' 'compani' 'tech' 'auto' 'india' 'video' 'compani'
 'newseconomyyour' 'monei' 'americadavo' 'marketspremarketsdow'
 'hoursmarket' 'moversfear' 'greedworld' 'marketsinvestingmarket'
 'nowbefor' 'bellroman' 'numeralsectorsquest' 'profit' 'moment'
 'techpacificwork' 'transformedliv' 'futureinnovateour' 'driverless'
 'futuretech' 'businessculturefuturestartup' 'person' 'financemonei'
 'essentialsnew' 'rule' 'retirementcalculatorsfin' 'center' 'media'
 'successboss' 'filesfresh' 'moneyentrepreneursmi' 'american' 'success'
 'stori' 'surgenewslettersalert' 'sign' 'manageinteractivescontact'
 'usclos' 'caption' 'follow' 'search' 'new' 'symbol' 'match' 'symbol'
 'start' 'compani' 'match' 'intern' 'switzerland' 'europ' 'fine' 'googl'
 'billion' 'abus' 'android' 'domin' 'ivana' 'kottasová' 'stori' 'googl'
 'latest' 'crack' 'china' 'wechat' 'game' 'lloyd' 'blankfein' 'lot' 'job'
 'option' 'market' 'investor' 'breath' 'easi' 'brit' 'netflix' 'amazon'
 'prime' 'elon' 'musk' 'apolog' 'thai' 'cave' 'rescuer' 'pedo' 'tweet'
 'sinclair' 'announc' 'chang' 'bid' 'tribun' 'appeas' 'fcc' 'vanish'
 'white' 'hous' 'press' 'brief' 'cambridg' 'analytica' 'facebook' 'data'
 'access' 'russia' 'sai' 'pfizer' 'novarti' 'frozen' 'drug' 'price'
 'netflix' 'stock' 'tank' 'hollywood' 'kill' 'problem' 'look' 'home'
 'berlin' 'budapest' 'prepar' 'pai' 'ceo' 'dump' 'stock' 'compani' 'mean'
 'lead' 'research' 'vow' 'develop' 'autonom' 'weapon' 'texa' 'instrument'
 'ceo' 'resign' 'person' 'behavior' 'netflix' 'hit' 'india' 'need' 'lot'
 'meet' 'goldman' 'sach' 'ceo' 'walmart' 'microsoft' 'team' 'amazon'
 'ruff' 'start' 'amazon' 'prime' 'dai' 'sale' 'soar' 'thing' 'boe' 'see'
 'futur' 'economi' 'histor' 'trade' 'deal' 'cover' 'world' 'economi'
 'texa' 'pump' 'oil' 'soon' 'surpass' 'iran' 'iraq' 'market' 'marketplac'
 'africa' 'african' 'countri' 'sign' 'free' 'trade' 'agreement' 'biz'
 'frontier' 'chang' 'music' 'medicin' 'global' 'gatewai' 'vertic' 'farm'
 'feed' 'emir' 'high' 'flier' 'great' 'design' 'like' 'cashmer' 'soon'
 'wear' 'yak' 'wool' 'instead' 'passion' 'portfolio' 'futur' 'home'
 'renov' 'work' 'transform' 'offic' 'build' 'reduc' 'carbon' 'footprint'
 'video' 'video' 'ag' 'scooter' 'share' 'trump' 'trade' 'war' 'rwanda'
 'cloth' 'chines' 'smartphon' 'giant' 'xiaomi' 'surviv' 'trade' 'war'
 'hologram' 'try' 'notic' 'aston' 'martin' 'bring' 'superleggera'
 'richard' 'branson' 'consid' 'biggest' 'mistak' 'daniel' 'wiener'
 'bronner' 'contact' 'usclos' 'captioningsit' 'map' 'stock' 'quot' 'data'
 'provid' 'bat' 'market' 'indic' 'shown' 'real' 'time' 'djia' 'delai'
 'minut' 'time' 'disclaim' 'morningstar' 'morningstar' 'right' 'reserv'
 'factset' 'factset' 'research' 'system' 'right' 'reserv' 'chicago'
 'mercantil' 'associ' 'certain' 'market' 'data' 'properti' 'chicago'
 'mercantil' 'exchang' 'licensor' 'right' 'reserv' 'dow' 'jone' 'dow'
 'jone' 'brand' 'indic' 'proprietari' 'calcul' 'distribut' 'market' 'dji'
 'opco' 'subsidiari' 'dow' 'jone' 'indic' 'llc' 'licens' 'us' 'opco' 'llc'
 'cnn' 'standard' 'poor' 'regist' 'trademark' 'standard' 'poor' 'financi'
 'servic' 'llc' 'dow' 'jone' 'regist' 'trademark' 'dow' 'jone' 'trademark'
 'hold' 'llc' 'content' 'dow' 'jone' 'brand' 'indic' 'dow' 'jone' 'indic'
 'llc' 'affili' 'cabl' 'new' 'network' 'warnermedia' 'compani' 'right'
 'reserv' 'term' 'servic' 'provid' 'privaci' 'polici' 'enabl' 'javascript'
 'better' 'experi']",['dow' 'jone' 'market'],[-3.9595 -3.9595 -4.1136]
2,http://money.cnn.com/technology/,"
Please enable JavaScript to view CNN Tech.

    businessculturegadgetsfuturestartupscnnmoney

follow us!

By Matt McFarland
Leading AI researchers vow to not develop autonomous weapons
By Sherisse Pham
Google's latest move to crack China: A WeChat game
By Kaya Yurieff
A researcher studied a year of public Venmo transactions. Here's what she learned
By Jackie Wattles
Elon Musk makes unfounded accusation against Thai cave rescuer
By Jackie Wattles
Will Uber's CEO still be able to save the brand's image?
By Kaya Yurieff
Microsoft unveils Surface Go to take on iPad
The age of scooter sharing is upon us
By Dylan Byers
Sign up: PACIFIC the newsletter for the Innovation Economy
By Lauren Cook
Watch: Musk tests small rescue pod
Here's why 5G is the future
By Matt McFarland





We took an exclusive ride in a flying car
""It's as easy to use as playing Minecraft,"" we were told.","['enabl' 'javascript' 'view' 'cnn' 'tech'
 'businessculturegadgetsfuturestartupscnnmonei' 'follow' 'matt'
 'mcfarland' 'lead' 'research' 'vow' 'develop' 'autonom' 'weapon'
 'sheriss' 'pham' 'googl' 'latest' 'crack' 'china' 'wechat' 'game' 'kaya'
 'yurieff' 'research' 'studi' 'year' 'public' 'venmo' 'transact' 'learn'
 'jacki' 'wattl' 'elon' 'musk' 'make' 'unfound' 'accus' 'thai' 'cave'
 'rescuer' 'jacki' 'wattl' 'uber' 'ceo' 'abl' 'save' 'brand' 'imag' 'kaya'
 'yurieff' 'microsoft' 'unveil' 'surfac' 'ipad' 'ag' 'scooter' 'share'
 'dylan' 'byer' 'sign' 'pacif' 'newslett' 'innov' 'economi' 'lauren'
 'cook' 'watch' 'musk' 'test' 'small' 'rescu' 'pod' 'futur' 'matt'
 'mcfarland' 'took' 'exclus' 'ride' 'fly' 'car' 'easi' 'us' 'plai'
 'minecraft' 'told']",['matt' 'mcfarland' 'research'],[-3.7728 -3.7728 -3.7728]
3,http://go.cnn.com/?stream=cnni&sr=watchLiveHPbutton&source=edition,,[],[],[]
